93AK185003,0.007101,17.000000,36.000000,26.067869
93AK185003,0.027925,17.000000,36.000000,26.067869
93AK185003,0.062259,17.000000,36.000000,26.067869
93AK185003,0.118865,16.000000,37.000000,26.067869
93AK185003,0.212193,18.000000,35.000000,26.067869
93AK185003,0.366066,25.000000,31.000000,6.258755
93AK185003,0.619759,26.000000,31.000000,6.258755
93AK185003,1.038027,16.000000,29.000000,6.258755
93AK185003,1.727635,16.000000,31.000000,0.000000
93AK185003,2.864607,16.000000,31.000000,0.000000
93AK185006,0.007101,20.000000,61.000000,22.409220
93AK185006,0.027925,20.000000,61.000000,22.409220
93AK185006,0.062259,20.000000,61.000000,22.409220
93AK185006,0.118865,20.000000,61.000000,22.409220
93AK185006,0.212193,20.000000,61.000000,22.409220
93AK185006,0.366066,20.000000,62.000000,0.894108
93AK185006,0.619759,20.000000,62.000000,0.894108
93AK185006,1.038027,20.000000,62.000000,0.894108
93AK185006,1.727635,20.000000,62.000000,0.000000
93AK185006,2.864607,20.000000,62.000000,0.000000
93AK185010,0.007101,17.000000,35.000000,62.197022
93AK185010,0.027925,17.000000,35.000000,62.197022
93AK185010,0.062259,17.000000,35.000000,62.197022
93AK185010,0.118865,17.000000,36.000000,62.197022
93AK185010,0.212193,19.000000,34.000000,62.197022
93AK185010,0.366066,25.000000,30.000000,1.192144
93AK185010,0.619759,26.000000,30.000000,1.192144
93AK185010,1.038027,16.000000,29.000000,1.192144
93AK185010,1.727635,16.000000,31.000000,0.000000
93AK185010,2.864607,16.000000,31.000000,0.000000
95AK185005,0.007101,17.000000,36.000000,26.067869
95AK185005,0.027925,17.000000,36.000000,26.067869
95AK185005,0.062259,17.000000,36.000000,26.067869
95AK185005,0.118865,16.000000,37.000000,26.067869
95AK185005,0.212193,18.000000,35.000000,26.067869
95AK185005,0.366066,25.000000,31.000000,6.258755
95AK185005,0.619759,26.000000,31.000000,6.258755
95AK185005,1.038027,16.000000,29.000000,6.258755
95AK185005,1.727635,16.000000,31.000000,0.000000
95AK185005,2.864607,16.000000,31.000000,0.000000
95AK185006,0.007101,17.000000,36.000000,26.067869
95AK185006,0.027925,17.000000,36.000000,26.067869
95AK185006,0.062259,17.000000,36.000000,26.067869
95AK185006,0.118865,16.000000,37.000000,26.067869
95AK185006,0.212193,18.000000,35.000000,26.067869
95AK185006,0.366066,25.000000,31.000000,6.258755
95AK185006,0.619759,26.000000,31.000000,6.258755
95AK185006,1.038027,16.000000,29.000000,6.258755
95AK185006,1.727635,16.000000,31.000000,0.000000
95AK185006,2.864607,16.000000,31.000000,0.000000
95AK185007,0.007101,20.000000,61.000000,22.409220
95AK185007,0.027925,20.000000,61.000000,22.409220
95AK185007,0.062259,20.000000,61.000000,22.409220
95AK185007,0.118865,20.000000,61.000000,22.409220
95AK185007,0.212193,20.000000,61.000000,22.409220
95AK185007,0.366066,20.000000,62.000000,0.894108
95AK185007,0.619759,20.000000,62.000000,0.894108
95AK185007,1.038027,20.000000,62.000000,0.894108
95AK185007,1.727635,20.000000,62.000000,0.000000
95AK185007,2.864607,20.000000,62.000000,0.000000
95AK185013,0.007101,17.000000,36.000000,26.067869
95AK185013,0.027925,17.000000,36.000000,26.067869
95AK185013,0.062259,17.000000,36.000000,26.067869
95AK185013,0.118865,16.000000,37.000000,26.067869
95AK185013,0.212193,18.000000,35.000000,26.067869
95AK185013,0.366066,25.000000,31.000000,6.258755
95AK185013,0.619759,26.000000,31.000000,6.258755
95AK185013,1.038027,16.000000,29.000000,6.258755
95AK185013,1.727635,16.000000,31.000000,0.000000
95AK185013,2.864607,16.000000,31.000000,0.000000
95AK185014,0.007101,17.000000,36.000000,26.067869
95AK185014,0.027925,17.000000,36.000000,26.067869
95AK185014,0.062259,17.000000,36.000000,26.067869
95AK185014,0.118865,16.000000,37.000000,26.067869
95AK185014,0.212193,18.000000,35.000000,26.067869
95AK185014,0.366066,25.000000,31.000000,6.258755
95AK185014,0.619759,26.000000,31.000000,6.258755
95AK185014,1.038027,16.000000,29.000000,6.258755
95AK185014,1.727635,16.000000,31.000000,0.000000
95AK185014,2.864607,16.000000,31.000000,0.000000
95AK185016,0.007101,17.000000,36.000000,26.067869
95AK185016,0.027925,17.000000,36.000000,26.067869
95AK185016,0.062259,17.000000,36.000000,26.067869
95AK185016,0.118865,16.000000,37.000000,26.067869
95AK185016,0.212193,18.000000,35.000000,26.067869
95AK185016,0.366066,25.000000,31.000000,6.258755
95AK185016,0.619759,26.000000,31.000000,6.258755
95AK185016,1.038027,16.000000,29.000000,6.258755
95AK185016,1.727635,16.000000,31.000000,0.000000
95AK185016,2.864607,16.000000,31.000000,0.000000
95AK185021,0.007101,20.000000,61.000000,22.409220
95AK185021,0.027925,20.000000,61.000000,22.409220
95AK185021,0.062259,20.000000,61.000000,22.409220
95AK185021,0.118865,20.000000,61.000000,22.409220
95AK185021,0.212193,20.000000,61.000000,22.409220
95AK185021,0.366066,20.000000,62.000000,0.894108
95AK185021,0.619759,20.000000,62.000000,0.894108
95AK185021,1.038027,20.000000,62.000000,0.894108
95AK185021,1.727635,20.000000,62.000000,0.000000
95AK185021,2.864607,20.000000,62.000000,0.000000
96AK185001,0.007101,17.000000,36.000000,26.067869
96AK185001,0.027925,17.000000,36.000000,26.067869
96AK185001,0.062259,17.000000,36.000000,26.067869
96AK185001,0.118865,16.000000,37.000000,26.067869
96AK185001,0.212193,18.000000,35.000000,26.067869
96AK185001,0.366066,25.000000,31.000000,6.258755
96AK185001,0.619759,26.000000,31.000000,6.258755
96AK185001,1.038027,16.000000,29.000000,6.258755
96AK185001,1.727635,16.000000,31.000000,0.000000
96AK185001,2.864607,16.000000,31.000000,0.000000
96AK185004,0.007101,9.000000,47.000000,100.000000
96AK185004,0.027925,9.000000,47.000000,100.000000
96AK185004,0.062259,9.000000,47.000000,100.000000
96AK185004,0.118865,9.000000,48.000000,100.000000
96AK185004,0.212193,12.000000,46.000000,100.000000
96AK185004,0.366066,19.000000,43.000000,25.482075
96AK185004,0.619759,21.000000,42.000000,25.482075
96AK185004,1.038027,8.000000,40.000000,25.482075
96AK185004,1.727635,8.000000,43.000000,0.000000
96AK185004,2.864607,8.000000,43.000000,0.000000
S04AK-185-006,0.007101,20.000000,61.000000,2.782500
S04AK-185-006,0.027925,20.000000,61.000000,2.782500
S04AK-185-006,0.062259,20.000000,61.000000,2.782500
S04AK-185-006,0.118865,20.000000,61.000000,2.782500
S04AK-185-006,0.212193,20.000000,61.000000,2.782500
S04AK-185-006,0.366066,20.000000,62.000000,0.000000
S04AK-185-006,0.619759,20.000000,62.000000,0.000000
S04AK-185-006,1.038027,20.000000,62.000000,0.000000
S04AK-185-006,1.727635,20.000000,62.000000,0.000000
S04AK-185-006,2.864607,20.000000,62.000000,0.000000
S04AK-185-007,0.007101,20.000000,61.000000,58.995701
S04AK-185-007,0.027925,20.000000,61.000000,58.995701
S04AK-185-007,0.062259,20.000000,61.000000,58.995701
S04AK-185-007,0.118865,20.000000,61.000000,58.995701
S04AK-185-007,0.212193,20.000000,61.000000,58.995701
S04AK-185-007,0.366066,20.000000,62.000000,1.192144
S04AK-185-007,0.619759,20.000000,62.000000,1.192144
S04AK-185-007,1.038027,20.000000,62.000000,1.192144
S04AK-185-007,1.727635,20.000000,62.000000,0.000000
S04AK-185-007,2.864607,20.000000,62.000000,0.000000
S03AK-185-005,0.007101,17.000000,36.000000,26.067869
S03AK-185-005,0.027925,17.000000,36.000000,26.067869
S03AK-185-005,0.062259,17.000000,36.000000,26.067869
S03AK-185-005,0.118865,16.000000,37.000000,26.067869
S03AK-185-005,0.212193,18.000000,35.000000,26.067869
S03AK-185-005,0.366066,25.000000,31.000000,6.258755
S03AK-185-005,0.619759,26.000000,31.000000,6.258755
S03AK-185-005,1.038027,16.000000,29.000000,6.258755
S03AK-185-005,1.727635,16.000000,31.000000,0.000000
S03AK-185-005,2.864607,16.000000,31.000000,0.000000
S03AK-185-004,0.007101,17.000000,36.000000,26.067869
S03AK-185-004,0.027925,17.000000,36.000000,26.067869
S03AK-185-004,0.062259,17.000000,36.000000,26.067869
S03AK-185-004,0.118865,16.000000,37.000000,26.067869
S03AK-185-004,0.212193,18.000000,35.000000,26.067869
S03AK-185-004,0.366066,25.000000,31.000000,6.258755
S03AK-185-004,0.619759,26.000000,31.000000,6.258755
S03AK-185-004,1.038027,16.000000,29.000000,6.258755
S03AK-185-004,1.727635,16.000000,31.000000,0.000000
S03AK-185-004,2.864607,16.000000,31.000000,0.000000
S07AK001-003,0.007101,9.000000,47.000000,100.000000
S07AK001-003,0.027925,9.000000,47.000000,100.000000
S07AK001-003,0.062259,9.000000,47.000000,100.000000
S07AK001-003,0.118865,9.000000,48.000000,100.000000
S07AK001-003,0.212193,12.000000,46.000000,100.000000
S07AK001-003,0.366066,19.000000,43.000000,47.238698
S07AK001-003,0.619759,21.000000,42.000000,47.238698
S07AK001-003,1.038027,8.000000,40.000000,47.238698
S07AK001-003,1.727635,8.000000,43.000000,0.000000
S07AK001-003,2.864607,8.000000,43.000000,0.000000
S03AK-240-009,0.007101,20.000000,57.000000,22.409220
S03AK-240-009,0.027925,20.000000,56.000000,22.409220
S03AK-240-009,0.062259,20.000000,56.000000,22.409220
S03AK-240-009,0.118865,20.000000,57.000000,22.409220
S03AK-240-009,0.212193,19.000000,59.000000,22.409220
S03AK-240-009,0.366066,20.000000,58.000000,0.447054
S03AK-240-009,0.619759,20.000000,59.000000,0.447054
S03AK-240-009,1.038027,20.000000,58.000000,0.447054
S03AK-240-009,1.727635,20.000000,54.000000,0.000000
S03AK-240-009,2.864607,20.000000,54.000000,0.000000
S03AK-240-015,0.007101,20.000000,57.000000,22.409220
S03AK-240-015,0.027925,20.000000,56.000000,22.409220
S03AK-240-015,0.062259,20.000000,56.000000,22.409220
S03AK-240-015,0.118865,20.000000,57.000000,22.409220
S03AK-240-015,0.212193,19.000000,59.000000,22.409220
S03AK-240-015,0.366066,20.000000,58.000000,0.447054
S03AK-240-015,0.619759,20.000000,59.000000,0.447054
S03AK-240-015,1.038027,20.000000,58.000000,0.447054
S03AK-240-015,1.727635,20.000000,54.000000,0.000000
S03AK-240-015,2.864607,20.000000,54.000000,0.000000
S06AK002013,0.007101,33.000000,30.000000,36.586482
S06AK002013,0.027925,35.000000,29.000000,36.586482
S06AK002013,0.062259,35.000000,29.000000,36.586482
S06AK002013,0.118865,28.000000,35.000000,36.586482
S06AK002013,0.212193,29.000000,35.000000,36.586482
S06AK002013,0.366066,27.000000,40.000000,4.470539
S06AK002013,0.619759,26.000000,40.000000,4.470539
S06AK002013,1.038027,30.000000,38.000000,4.470539
S06AK002013,1.727635,28.000000,42.000000,0.000000
S06AK002013,2.864607,28.000000,42.000000,0.000000
S09AK290004,0.007101,33.000000,30.000000,36.586482
S09AK290004,0.027925,35.000000,29.000000,36.586482
S09AK290004,0.062259,35.000000,29.000000,36.586482
S09AK290004,0.118865,28.000000,35.000000,36.586482
S09AK290004,0.212193,29.000000,35.000000,36.586482
S09AK290004,0.366066,27.000000,40.000000,4.470539
S09AK290004,0.619759,26.000000,40.000000,4.470539
S09AK290004,1.038027,30.000000,38.000000,4.470539
S09AK290004,1.727635,28.000000,42.000000,0.000000
S09AK290004,2.864607,28.000000,42.000000,0.000000
S09AK290007,0.007101,20.000000,57.000000,21.494557
S09AK290007,0.027925,20.000000,56.000000,21.494557
S09AK290007,0.062259,20.000000,56.000000,21.494557
S09AK290007,0.118865,20.000000,57.000000,21.494557
S09AK290007,0.212193,19.000000,59.000000,21.494557
S09AK290007,0.366066,20.000000,58.000000,1.341162
S09AK290007,0.619759,20.000000,59.000000,1.341162
S09AK290007,1.038027,20.000000,58.000000,1.341162
S09AK290007,1.727635,20.000000,54.000000,0.000000
S09AK290007,2.864607,20.000000,54.000000,0.000000
Umishra_missing1,0.007101,20.000000,61.000000,22.409220
Umishra_missing1,0.027925,20.000000,61.000000,22.409220
Umishra_missing1,0.062259,20.000000,61.000000,22.409220
Umishra_missing1,0.118865,20.000000,61.000000,22.409220
Umishra_missing1,0.212193,20.000000,61.000000,22.409220
Umishra_missing1,0.366066,20.000000,62.000000,0.894108
Umishra_missing1,0.619759,20.000000,62.000000,0.894108
Umishra_missing1,1.038027,20.000000,62.000000,0.894108
Umishra_missing1,1.727635,20.000000,62.000000,0.000000
Umishra_missing1,2.864607,20.000000,62.000000,0.000000
96AK090001,0.007101,28.000000,40.000000,56.251715
96AK090001,0.027925,30.000000,39.000000,56.251715
96AK090001,0.062259,30.000000,39.000000,56.251715
96AK090001,0.118865,23.000000,44.000000,56.251715
96AK090001,0.212193,24.000000,44.000000,56.251715
96AK090001,0.366066,21.000000,48.000000,7.748935
96AK090001,0.619759,21.000000,47.000000,7.748935
96AK090001,1.038027,25.000000,47.000000,7.748935
96AK090001,1.727635,25.000000,49.000000,0.000000
96AK090001,2.864607,25.000000,49.000000,0.000000
S03AK-090-001,0.007101,31.000000,32.000000,36.586482
S03AK-090-001,0.027925,32.000000,32.000000,36.586482
S03AK-090-001,0.062259,32.000000,32.000000,36.586482
S03AK-090-001,0.118865,26.000000,36.000000,36.586482
S03AK-090-001,0.212193,26.000000,35.000000,36.586482
S03AK-090-001,0.366066,25.000000,37.000000,4.470539
S03AK-090-001,0.619759,25.000000,38.000000,4.470539
S03AK-090-001,1.038027,25.000000,38.000000,4.470539
S03AK-090-001,1.727635,27.000000,35.000000,0.000000
S03AK-090-001,2.864607,27.000000,35.000000,0.000000
S04AK-090-001,0.007101,28.000000,40.000000,25.610537
S04AK-090-001,0.027925,30.000000,39.000000,25.610537
S04AK-090-001,0.062259,30.000000,39.000000,25.610537
S04AK-090-001,0.118865,23.000000,44.000000,25.610537
S04AK-090-001,0.212193,24.000000,44.000000,25.610537
S04AK-090-001,0.366066,21.000000,48.000000,3.725449
S04AK-090-001,0.619759,21.000000,47.000000,3.725449
S04AK-090-001,1.038027,25.000000,47.000000,3.725449
S04AK-090-001,1.727635,25.000000,49.000000,0.000000
S04AK-090-001,2.864607,25.000000,49.000000,0.000000
93AK185004,0.007101,20.000000,61.000000,22.409220
93AK185004,0.027925,20.000000,61.000000,22.409220
93AK185004,0.062259,20.000000,61.000000,22.409220
93AK185004,0.118865,20.000000,61.000000,22.409220
93AK185004,0.212193,20.000000,61.000000,22.409220
93AK185004,0.366066,20.000000,62.000000,0.894108
93AK185004,0.619759,20.000000,62.000000,0.894108
93AK185004,1.038027,20.000000,62.000000,0.894108
93AK185004,1.727635,20.000000,62.000000,0.000000
93AK185004,2.864607,20.000000,62.000000,0.000000
93AK185005,0.007101,20.000000,61.000000,22.409220
93AK185005,0.027925,20.000000,61.000000,22.409220
93AK185005,0.062259,20.000000,61.000000,22.409220
93AK185005,0.118865,20.000000,61.000000,22.409220
93AK185005,0.212193,20.000000,61.000000,22.409220
93AK185005,0.366066,20.000000,62.000000,0.894108
93AK185005,0.619759,20.000000,62.000000,0.894108
93AK185005,1.038027,20.000000,62.000000,0.894108
93AK185005,1.727635,20.000000,62.000000,0.000000
93AK185005,2.864607,20.000000,62.000000,0.000000
93AK185007,0.007101,20.000000,61.000000,58.995701
93AK185007,0.027925,20.000000,61.000000,58.995701
93AK185007,0.062259,20.000000,61.000000,58.995701
93AK185007,0.118865,20.000000,61.000000,58.995701
93AK185007,0.212193,20.000000,61.000000,58.995701
93AK185007,0.366066,20.000000,62.000000,1.192144
93AK185007,0.619759,20.000000,62.000000,1.192144
93AK185007,1.038027,20.000000,62.000000,1.192144
93AK185007,1.727635,20.000000,62.000000,0.000000
93AK185007,2.864607,20.000000,62.000000,0.000000
95AK185001,0.007101,9.000000,47.000000,100.000000
95AK185001,0.027925,9.000000,47.000000,100.000000
95AK185001,0.062259,9.000000,47.000000,100.000000
95AK185001,0.118865,9.000000,48.000000,100.000000
95AK185001,0.212193,12.000000,46.000000,100.000000
95AK185001,0.366066,19.000000,43.000000,47.238698
95AK185001,0.619759,21.000000,42.000000,47.238698
95AK185001,1.038027,8.000000,40.000000,47.238698
95AK185001,1.727635,8.000000,43.000000,0.000000
95AK185001,2.864607,8.000000,43.000000,0.000000
95AK185002,0.007101,9.000000,47.000000,100.000000
95AK185002,0.027925,9.000000,47.000000,100.000000
95AK185002,0.062259,9.000000,47.000000,100.000000
95AK185002,0.118865,9.000000,48.000000,100.000000
95AK185002,0.212193,12.000000,46.000000,100.000000
95AK185002,0.366066,19.000000,43.000000,47.238698
95AK185002,0.619759,21.000000,42.000000,47.238698
95AK185002,1.038027,8.000000,40.000000,47.238698
95AK185002,1.727635,8.000000,43.000000,0.000000
95AK185002,2.864607,8.000000,43.000000,0.000000
95AK185004,0.007101,9.000000,47.000000,100.000000
95AK185004,0.027925,9.000000,47.000000,100.000000
95AK185004,0.062259,9.000000,47.000000,100.000000
95AK185004,0.118865,9.000000,48.000000,100.000000
95AK185004,0.212193,12.000000,46.000000,100.000000
95AK185004,0.366066,19.000000,43.000000,47.238698
95AK185004,0.619759,21.000000,42.000000,47.238698
95AK185004,1.038027,8.000000,40.000000,47.238698
95AK185004,1.727635,8.000000,43.000000,0.000000
95AK185004,2.864607,8.000000,43.000000,0.000000
95AK185012,0.007101,20.000000,61.000000,22.409220
95AK185012,0.027925,20.000000,61.000000,22.409220
95AK185012,0.062259,20.000000,61.000000,22.409220
95AK185012,0.118865,20.000000,61.000000,22.409220
95AK185012,0.212193,20.000000,61.000000,22.409220
95AK185012,0.366066,20.000000,62.000000,0.894108
95AK185012,0.619759,20.000000,62.000000,0.894108
95AK185012,1.038027,20.000000,62.000000,0.894108
95AK185012,1.727635,20.000000,62.000000,0.000000
95AK185012,2.864607,20.000000,62.000000,0.000000
96AK185003,0.007101,9.000000,47.000000,100.000000
96AK185003,0.027925,9.000000,47.000000,100.000000
96AK185003,0.062259,9.000000,47.000000,100.000000
96AK185003,0.118865,9.000000,48.000000,100.000000
96AK185003,0.212193,12.000000,46.000000,100.000000
96AK185003,0.366066,19.000000,43.000000,25.482075
96AK185003,0.619759,21.000000,42.000000,25.482075
96AK185003,1.038027,8.000000,40.000000,25.482075
96AK185003,1.727635,8.000000,43.000000,0.000000
96AK185003,2.864607,8.000000,43.000000,0.000000
91AK240002,0.007101,20.000000,57.000000,2.782500
91AK240002,0.027925,20.000000,56.000000,2.782500
91AK240002,0.062259,20.000000,56.000000,2.782500
91AK240002,0.118865,20.000000,57.000000,2.782500
91AK240002,0.212193,19.000000,59.000000,2.782500
91AK240002,0.366066,20.000000,58.000000,0.000000
91AK240002,0.619759,20.000000,59.000000,0.000000
91AK240002,1.038027,20.000000,58.000000,0.000000
91AK240002,1.727635,20.000000,54.000000,0.000000
91AK240002,2.864607,20.000000,54.000000,0.000000
S02AK-176-001,0.007101,20.000000,57.000000,2.782500
S02AK-176-001,0.027925,20.000000,56.000000,2.782500
S02AK-176-001,0.062259,20.000000,56.000000,2.782500
S02AK-176-001,0.118865,20.000000,57.000000,2.782500
S02AK-176-001,0.212193,19.000000,59.000000,2.782500
S02AK-176-001,0.366066,20.000000,58.000000,0.000000
S02AK-176-001,0.619759,20.000000,59.000000,0.000000
S02AK-176-001,1.038027,20.000000,58.000000,0.000000
S02AK-176-001,1.727635,20.000000,54.000000,0.000000
S02AK-176-001,2.864607,20.000000,54.000000,0.000000
S06AK002014,0.007101,17.000000,35.000000,62.197022
S06AK002014,0.027925,17.000000,35.000000,62.197022
S06AK002014,0.062259,17.000000,35.000000,62.197022
S06AK002014,0.118865,17.000000,36.000000,62.197022
S06AK002014,0.212193,19.000000,34.000000,62.197022
S06AK002014,0.366066,25.000000,30.000000,1.192144
S06AK002014,0.619759,26.000000,30.000000,1.192144
S06AK002014,1.038027,16.000000,29.000000,1.192144
S06AK002014,1.727635,16.000000,31.000000,0.000000
S06AK002014,2.864607,16.000000,31.000000,0.000000
96AK090003,0.007101,28.000000,40.000000,56.251715
96AK090003,0.027925,30.000000,39.000000,56.251715
96AK090003,0.062259,30.000000,39.000000,56.251715
96AK090003,0.118865,23.000000,44.000000,56.251715
96AK090003,0.212193,24.000000,44.000000,56.251715
96AK090003,0.366066,21.000000,48.000000,7.748935
96AK090003,0.619759,21.000000,47.000000,7.748935
96AK090003,1.038027,25.000000,47.000000,7.748935
96AK090003,1.727635,25.000000,49.000000,0.000000
96AK090003,2.864607,25.000000,49.000000,0.000000
93AK185009,0.007101,17.000000,35.000000,62.197022
93AK185009,0.027925,17.000000,35.000000,62.197022
93AK185009,0.062259,17.000000,35.000000,62.197022
93AK185009,0.118865,17.000000,36.000000,62.197022
93AK185009,0.212193,19.000000,34.000000,62.197022
93AK185009,0.366066,25.000000,30.000000,1.192144
93AK185009,0.619759,26.000000,30.000000,1.192144
93AK185009,1.038027,16.000000,29.000000,1.192144
93AK185009,1.727635,16.000000,31.000000,0.000000
93AK185009,2.864607,16.000000,31.000000,0.000000
95AK185010,0.007101,20.000000,61.000000,22.409220
95AK185010,0.027925,20.000000,61.000000,22.409220
95AK185010,0.062259,20.000000,61.000000,22.409220
95AK185010,0.118865,20.000000,61.000000,22.409220
95AK185010,0.212193,20.000000,61.000000,22.409220
95AK185010,0.366066,20.000000,62.000000,0.894108
95AK185010,0.619759,20.000000,62.000000,0.894108
95AK185010,1.038027,20.000000,62.000000,0.894108
95AK185010,1.727635,20.000000,62.000000,0.000000
95AK185010,2.864607,20.000000,62.000000,0.000000
96AK185002,0.007101,9.000000,47.000000,100.000000
96AK185002,0.027925,9.000000,47.000000,100.000000
96AK185002,0.062259,9.000000,47.000000,100.000000
96AK185002,0.118865,9.000000,48.000000,100.000000
96AK185002,0.212193,12.000000,46.000000,100.000000
96AK185002,0.366066,19.000000,43.000000,47.238698
96AK185002,0.619759,21.000000,42.000000,47.238698
96AK185002,1.038027,8.000000,40.000000,47.238698
96AK185002,1.727635,8.000000,43.000000,0.000000
96AK185002,2.864607,8.000000,43.000000,0.000000
S01AK-185-005,0.007101,9.000000,47.000000,100.000000
S01AK-185-005,0.027925,9.000000,47.000000,100.000000
S01AK-185-005,0.062259,9.000000,47.000000,100.000000
S01AK-185-005,0.118865,9.000000,48.000000,100.000000
S01AK-185-005,0.212193,12.000000,46.000000,100.000000
S01AK-185-005,0.366066,19.000000,43.000000,47.238698
S01AK-185-005,0.619759,21.000000,42.000000,47.238698
