DOY,ISAMDYN,ISAMBC,Measured
261,14.01125,14.8175,28.30517698
262,19.26375,19.84125,24.00618343
263,26.7225,26.3175,22.35266505
264,20.35125,19.3225,17.66341667
265,18.095,17.625,19.35931726
266,24.03,24.79125,14.75258393
267,19.7475,21.0325,12.0267427
268,14.9275,15.71,17.79890936
269,22.26375,23.1025,20.8639775
270,18.7075,19.08875,16.70333369
271,16.81375,16.60625,17.37825313
272,14.91125,15.38625,11.86245953
273,11.50375,11.64875,11.57670182
274,6.00125,7.07,15.32240417
275,9.6375,9.5625,13.75849786
276,13.73125,13.73625,8.593860417
277,12.16,12.025,9.510962135
278,4.84875,5.18375,7.201001198
279,8.1975,8.32,9.359696354
280,10.6775,11.725,11.54604078
281,12.4525,11.97625,7.955499562
282,12.01,11.66125,12.35677396
283,12.99125,13.525,3.9949025
284,10.82375,11.22625,7.0752885
285,6.455,6.79,4.145235524
286,10.63375,11.23875,9.039326964
287,19.305,18.91375,8.446069524
288,9.92875,9.795,11.12015665
289,10.91875,11.6225,6.697627865
290,20.20375,21.13125,8.755958333
291,17.1425,16.02875,11.7519994
292,14.855,14.37125,8.236421042
293,9.86875,12.36375,4.887667448
294,7.63875,9.51,6.009539063
295,7.15125,8.46375,5.172632552
296,6.4375,8.02625,7.127340781
297,7.24375,8.7475,7.318378177
298,8.77125,10.585,7.249545615
299,10.02375,12.3725,6.071178125
300,7.52625,9.1175,5.907033854
301,7.42875,8.7225,4.141396042
302,5.05,5.38,6.210407738
303,5.66625,6.17,4.187197917
304,5.74875,6.77875,6.432776369
305,7.7725,8.94625,4.269323073
306,6.2675,6.76375,6.316684405
307,5.74875,6.18,5.692676667
308,5.97,6.31125,5.618210833
309,5.87,6.13,5.247424531
310,8.4425,9.825,3.213681042
311,11.47,14.1025,3.05756624
312,7.5875,9.3275,4.692477604
313,4.12125,3.7275,3.940157292
314,6.43125,6.51125,8.950853056
315,5.19875,6.28625,2.166871429
316,5.60125,5.67,5.099768393
317,5.9825,6.7975,4.337397976
318,6.69875,8.65,7.482662153
319,6.94625,8.72125,1.649225903
320,7.54,9.205,1.867056
321,6.02875,7.1225,4.807125
322,9.99875,10.95625,3.366063483
323,10.62875,11.64125,2.591407917
324,10.765,12.45125,3.135740333
325,10.88125,12.39125,2.999789931
326,7.04125,7.7025,4.629779167
327,7.4325,8.4575,3.261953155
328,8.7975,8.195,4.203179762
329,6.7825,6.22625,3.7460375
330,6.77875,6.275,3.280218736
331,5.445,4.79875,2.055181548
332,3.57375,3.145,5.481650694
333,8.07125,9.1825,4.279697071
334,5.67,5.815,3.120536979
335,5.46625,5.68875,3.439320656
336,6.94875,7.48875,2.277598792
337,7.71875,8.68,2.090053125
338,6.11625,6.0675,3.442673958
339,6.5,6.25125,2.54507275
340,5.3775,5.2725,2.810430208
341,5.95125,5.90125,1.98000999
342,5.3975,5.16625,2.565456667
343,5.56375,5.6325,4.243449833
344,7.74875,8.71875,3.540890625
345,9.7725,10.76875,3.879218229
346,7.62625,7.7,4.573412798
347,9.24625,8.38,3.036279274
348,6.51,5.3475,1.985019167
349,3.83875,2.8775,1.728490104
350,7.52625,6.725,1.978325893
351,7.10375,6.15125,1.95632151
352,7.56,6.13,5.497059469
353,6.03375,5.0775,3.037837917
354,5.9,4.94875,1.144089573
355,4.4275,2.77125,0.997696354
356,3.3175,2.545,2.03436474
357,2.89875,2.3725,2.514726031
358,3.83875,3.13875,2.262299286
359,3.77875,3.1775,2.065479167
360,4.86375,4.0175,1.469288571
361,5.59625,5.02625,1.399784821
362,4.61125,3.28,3.32730869
363,5.12125,3.67875,1.356063095
364,3.54125,2.74875,1.501519821
365,4.095,3.70875,1.671464583
