DOY,ISAMDYN,ISAMBC,Measured
333,-5.42875,-10.00625,0.842970964
334,-2.91375,-4.73125,
335,-4.7925,-5.49125,
336,3.7975,6.265,0.616863021
337,5.77,10.6975,1.823444792
338,-1.80125,3.9875,2.55933125
339,-5.28375,-4.355,
340,1.25625,5.66375,
341,-2.87375,1.7375,
342,-4.625,-0.61,
343,-3.775,2.66125,
344,-9.655,-3.21125,
345,-5.48125,-2.03625,
346,-6.23875,-1.27875,
347,-4.6,-0.90875,
348,-9.3025,-5.98125,
349,-10.56625,-7.29125,
350,-3.8625,-1.215,
351,-6.54125,-2.5625,
352,-5.475,-3.31625,
353,-11.7075,-8.87875,
354,-6.5375,-0.295,
355,-5.69125,1.46875,
356,-4.8375,-1.2025,
357,-9.18625,-2.6925,
358,-16.76125,-10.8525,
359,-18.26625,-17.00625,
360,-6.86375,-2.71,
361,-8.03375,-6.0575,
362,-11.4175,-8.2525,
363,-6.68375,-2.5475,
364,-1.38125,5.485,2.717381927
365,-4.325,3.99125,1.820253151
